ticker,month,mc,px
PPG,2012-03-01,1.60058e+10,50.238
PPG,2012-04-01,1.70526e+10,55.1864
PPG,2012-05-01,1.67638e+10,54.2519
PPG,2012-06-01,1.71991e+10,55.6605
PPG,2012-07-01,1.77969e+10,57.4094
PPG,2012-08-01,1.78933e+10,57.7203
PPG,2012-09-01,1.86769e+10,60.248
PPG,2012-10-01,1.91034e+10,61.4256
PPG,2012-11-01,2.02794e+10,65.2072
PPG,2012-12-01,2.20883e+10,71.0234
PPG,2013-01-01,2.25009e+10,72.3503
PPG,2013-02-01,2.19248e+10,70.6795
PPG,2013-03-01,2.18075e+10,70.3013
PPG,2013-04-01,2.28128e+10,77.2268
PPG,2013-05-01,2.38196e+10,80.6352
PPG,2013-06-01,2.27794e+10,77.1138
PPG,2013-07-01,2.4424e+10,84.2208
PPG,2013-08-01,2.38662e+10,82.2973
PPG,2013-09-01,2.55216e+10,88.0057
PPG,2013-10-01,2.7875e+10,96.1869
PPG,2013-11-01,2.80091e+10,96.6498
PPG,2013-12-01,2.88642e+10,99.6005
PPG,2014-01-01,2.77522e+10,95.7634
PPG,2014-02-01,3.01525e+10,103.902
PPG,2014-03-01,2.94873e+10,101.61
PPG,2014-04-01,2.8616e+10,101.691
PPG,2014-05-01,2.97993e+10,105.897
PPG,2014-06-01,3.10638e+10,110.39
PPG,2014-07-01,2.91943e+10,104.191
PPG,2014-08-01,3.03108e+10,108.176
PPG,2014-09-01,2.89622e+10,103.363
PPG,2014-10-01,2.99e+10,107.015
PPG,2014-11-01,3.21199e+10,114.96
PPG,2014-12-01,3.39389e+10,121.471
PPG,2015-01-01,3.27268e+10,117.132
PPG,2015-02-01,3.45881e+10,123.706
PPG,2015-03-01,3.31349e+10,118.508
PPG,2015-04-01,3.20902e+10,116.438
PPG,2015-05-01,3.3154e+10,120.298
PPG,2015-06-01,3.32383e+10,120.603
PPG,2015-07-01,3.12984e+10,113.937
PPG,2015-08-01,2.75221e+10,100.19
